,0,1,2
899,Rituals,1998,https://en.wikipedia.org/wiki/Regina_King
900,"In 2007 Russell produced three episodes of Flip This House, an A&E reality series.",2007,https://en.wikipedia.org/wiki/Damon_Russell
901,Q&A,1990,https://en.wikipedia.org/wiki/Charles_S._Dutton
902,"^ a b c d e f g Geyer, Anne",2020,https://en.wikipedia.org/wiki/Carroll_Parrott_Blue
903,Judas and the Black Messiah,2021,https://en.wikipedia.org/wiki/Shaka_King
904,Sidney Poitier Black and White: Sidney Poitier's Emergence in the 1960s as a Black Icon,1960,https://en.wikipedia.org/wiki/Sidney_Poitier
905,Better Off Dead,0000,https://en.wikipedia.org/wiki/Neema_Barnette
906,"^ Levine, Robert",1994,https://en.wikipedia.org/wiki/Rusty_Cundieff
907,Like,2016,https://en.wikipedia.org/wiki/Garrett_Bradley_(filmmaker)
908,Private Resort,1985,https://en.wikipedia.org/wiki/George_Bowers_(filmmaker)
909,BlackStar Film Festival,2020,https://en.wikipedia.org/wiki/Channing_Godfrey_Peoples
910,"Get Out (2017, also produced)",Films directed,https://en.wikipedia.org/wiki/Jordan_Peele
911,SXSW,2020,https://en.wikipedia.org/wiki/Channing_Godfrey_Peoples
912,Miss Fluci Moses,1987,https://en.wikipedia.org/wiki/Alile_Sharon_Larkin
913,Blankman,1994,https://en.wikipedia.org/wiki/Damon_Wayans
914,A Man Called Hawk,1989,https://en.wikipedia.org/wiki/Kasi_Lemmons
915,Sojourn,1973,https://en.wikipedia.org/wiki/Michelle_Parkerson
916,This is the Life,2008,https://en.wikipedia.org/wiki/Ava_DuVernay
917,Naked Gun 331⁄3: The Final Insult,1994,https://en.wikipedia.org/wiki/Kevin_Grevioux
918,Close to Home,1998,https://en.wikipedia.org/wiki/Rodney_Evans_(filmmaker)
919,Faster,2010,https://en.wikipedia.org/wiki/George_Tillman_Jr.
920,Hustler White,1996,https://en.wikipedia.org/wiki/Vaginal_Davis
921,hItec!,2010,https://en.wikipedia.org/wiki/Donari_Braxton
922,Truth Be Told,2002,https://en.wikipedia.org/wiki/Regina_King
923,Eight Legged Freaks,2002,https://en.wikipedia.org/wiki/Doug_E._Doug
924,Ahsoka,2023,https://en.wikipedia.org/wiki/Peter_Ramsey
925,Last Action Hero,1993,https://en.wikipedia.org/wiki/Damon_Wayans
926,Cocoa Loco,2009,https://en.wikipedia.org/wiki/Shaka_King
927,Nite Tales: The Movie,2008,https://en.wikipedia.org/wiki/Deon_Taylor
928,Integration Report One,1960,https://en.wikipedia.org/wiki/Madeline_Anderson
929,Miss Juneteenth[12],2020,https://en.wikipedia.org/wiki/Channing_Godfrey_Peoples
930,Crisis to Crisis: Voices of a Divided City,0000,https://en.wikipedia.org/wiki/Henry_Hampton
931,Candyman,2021,https://en.wikipedia.org/wiki/Nia_DaCosta
932,Happily Divorced,2013,https://en.wikipedia.org/wiki/Keenen_Ivory_Wayans
933,"^ ""Biografie Beti Ellerson"". Filme AUS Afrika. Retrieved 3 October 2020.",2020,https://en.wikipedia.org/wiki/Beti_Ellerson
934,Showgirls,1995,https://en.wikipedia.org/wiki/Kevin_Grevioux
935,Girl 6,1996,https://en.wikipedia.org/wiki/Spike_Lee
936,My Wife and Kids,2001,https://en.wikipedia.org/wiki/Keenen_Ivory_Wayans
937,Dysfunctional Friends,2012,https://en.wikipedia.org/wiki/Greg_Carter_(filmmaker)
938,The Defiant Ones,2017,https://en.wikipedia.org/wiki/Hughes_brothers
939,Neighbors 2: Sorority Rising,2016,https://en.wikipedia.org/wiki/Jerrod_Carmichael
940,Canta for Our Sisters,1987,https://en.wikipedia.org/wiki/Zeinabu_irene_Davis
941,House Party,1990,https://en.wikipedia.org/wiki/Reginald_Hudlin
942,"^ Company, Johnson Publishing",1974,https://en.wikipedia.org/wiki/Nina_Gamble_Kennedy
943,The Wonder Years,2021,https://en.wikipedia.org/wiki/Matthew_A._Cherry
944,Out of My Hand,2015,https://en.wikipedia.org/wiki/Donari_Braxton
945,Cannon,1974-1975,https://en.wikipedia.org/wiki/Carl_Franklin
946,NCIS: Los Angeles,2016,https://en.wikipedia.org/wiki/Benny_Boom
947,"^ Variety Film Reviews, Volume 21 - -",0000,https://en.wikipedia.org/wiki/Ivan_Rogers_(actor)
948,Field Niggas,2015,https://en.wikipedia.org/wiki/Khalik_Allah
949,Chi-Raq,2015,https://en.wikipedia.org/wiki/Kevin_Willmott
950,All Day and a Night,2020,https://en.wikipedia.org/wiki/Joe_Robert_Cole
951,List of female film and television directors,0000,https://en.wikipedia.org/wiki/Yoruba_Richen
952,Shots Fired,2017,https://en.wikipedia.org/wiki/Anthony_Hemingway
953,Uptight,1968,https://en.wikipedia.org/wiki/Raymond_St._Jacques
954,Cycles[10],1989,https://en.wikipedia.org/wiki/Zeinabu_irene_Davis
955,directed by Spike Lee,0000,https://en.wikipedia.org/wiki/Ernest_Dickerson
956,For Love and Honor,1983,https://en.wikipedia.org/wiki/Keenen_Ivory_Wayans
957,The Legend of the Golden Gun,1979,https://en.wikipedia.org/wiki/Carl_Franklin
958,Below Dreams,2014,https://en.wikipedia.org/wiki/Garrett_Bradley_(filmmaker)
959,Fourteen Hours,1951,https://en.wikipedia.org/wiki/Ossie_Davis
960,One Flight Stand,2003,https://en.wikipedia.org/wiki/Aisha_Tyler
961,Malcolm X: Nationalist or Humanist?,1967,https://en.wikipedia.org/wiki/Madeline_Anderson
962,The Unicorn,2019–2020,https://en.wikipedia.org/wiki/Matthew_A._Cherry
963,Jump Shot Your Vote feat Kenny Anderson[40],2005 EMMY AWARD,https://en.wikipedia.org/wiki/Tim_Wilson_(filmmaker)
964,When We Rise,2017,https://en.wikipedia.org/wiki/Dee_Rees
965,Star 80,1983,https://en.wikipedia.org/wiki/Keenen_Ivory_Wayans
966,The Marvels,2023,https://en.wikipedia.org/wiki/Nia_DaCosta
967,Chinaman's Chance: America's Other Slaves,2008,https://en.wikipedia.org/wiki/Deborah_Pratt
968,"^ a b c ""Tyler Perry Biography: Film Actor, Filmmaker, Screenwriter, Playwright",1969,https://en.wikipedia.org/wiki/Tyler_Perry
969,Survivor's Remorse,2016,https://en.wikipedia.org/wiki/Victoria_Mahoney
970,"Trumpetistically, Clora Bryant",2005,https://en.wikipedia.org/wiki/Zeinabu_irene_Davis
971,Bulletproof Monk,2003,https://en.wikipedia.org/wiki/Paul_Hunter_(director)
972,Sweet Sweetback's Baadasssss Song: The Musical,2008,https://en.wikipedia.org/wiki/Melvin_Van_Peebles
973,Le Petite Tonkinoise,2001,https://en.wikipedia.org/wiki/Vaginal_Davis
974,Fires in the Mirror,1993,https://en.wikipedia.org/wiki/George_C._Wolfe
975,Axis,2017,https://en.wikipedia.org/wiki/Aisha_Tyler
976,Black Seeds: The History of Africans in America,2021,https://en.wikipedia.org/wiki/Bayer_Mack
977,The Firing Squad,1999,https://en.wikipedia.org/wiki/Tim_Story
978,M*A*S*H,1970,https://en.wikipedia.org/wiki/Fred_Williamson
979,Cats Can't Dance,1945,https://en.wikipedia.org/wiki/William_Forest_Crouch
980,New York Undercover,1994-1997,https://en.wikipedia.org/wiki/Reggie_Rock_Bythewood
981,A Period Piece,1991,https://en.wikipedia.org/wiki/Zeinabu_irene_Davis
982,Candyman,2021,https://en.wikipedia.org/wiki/Jordan_Peele
983,"^ ""Rusty Cundieff: Biography"". IMDB. Retrieved 1 March 2015.",2015,https://en.wikipedia.org/wiki/Rusty_Cundieff
984,Before I Fall,2017,https://en.wikipedia.org/wiki/Gina_Prince-Bythewood
985,^ Tim and Tom page at The University Press of Chicago.,0000,https://en.wikipedia.org/wiki/Tim_Reid
986,Us,2019,https://en.wikipedia.org/wiki/Jordan_Peele
987,Within Our Gates,1920,https://en.wikipedia.org/wiki/Oscar_Micheaux
988,LGBT culture in New York City,0000,https://en.wikipedia.org/wiki/Yoruba_Richen
989,Late Orchestration,2006,https://en.wikipedia.org/wiki/Kanye_West
990,^ 6abc.com: Visions 3/27/08,0000,https://en.wikipedia.org/wiki/Safiya_Songhai
991,Shaft,1971,https://en.wikipedia.org/wiki/Gordon_Parks
992,Talkin' Dirty After Dark,1991,https://en.wikipedia.org/wiki/Martin_Lawrence
993,Strongmen,2011,https://en.wikipedia.org/wiki/Omar_Regan
994,"^ ""World War I Draft Registration Cards, 1917-1918 [database on-line]"". United States: The Generations Network. 1917. Retrieved 2009-09-23.",1917,https://en.wikipedia.org/wiki/Richard_D._Maurice
995,Finding Christa,1991,https://en.wikipedia.org/wiki/Camille_Billops
996,"^ a b ""'Dear White People' director Justin Simien on what it means to be black — and 'black'"". The Washington Post. October 10, 2014. Retrieved October 12, 2014.",2014,https://en.wikipedia.org/wiki/Justin_Simien
997,Five Deep Breaths,2003,https://en.wikipedia.org/wiki/Seith_Mann
998,Best Documentary at OutFest,0000,https://en.wikipedia.org/wiki/Thomas_Allen_Harris
999,Pariah,2011,https://en.wikipedia.org/wiki/Dee_Rees
1000,Hidden Colors,2011,https://en.wikipedia.org/wiki/Tariq_Nasheed
1001,Father's Moment of Truth,2013,https://en.wikipedia.org/wiki/Antonio_D._James
1002,Dr. Hugo,1998,https://en.wikipedia.org/wiki/Kasi_Lemmons
1003,Poetic Justice,1993,https://en.wikipedia.org/wiki/Regina_King
1004,Top Boy,2019,https://en.wikipedia.org/wiki/Nia_DaCosta
1005,"In search of Black Female Sexuality in America; with interviews with Nzingha Stewart, Dr. Hilda Hutcherson, Dr. Lliala Afrika, Little X, Professor Trisha Rose, Punany Poets, Rev. Jeremiah Wright. In this film she explores past and present sexual myths about Black women.[7] Segments of the film were shown on VH1's “Can’t Get a Date”, in 2006.[8]",2004 - Silence,https://en.wikipedia.org/wiki/Mya_Baker
1006,"^ ""The Provocateur Behind Beyonce Rihanna and Issa Rae"". The New Yorker. Archived from the original on July 12, 2011. Retrieved May 14, 2010.{{cite magazine}}:  CS1 maint: bot: original URL status unknown",2011,https://en.wikipedia.org/wiki/Melina_Matsoukas
1007,Brother to Brother,2004,https://en.wikipedia.org/wiki/Rodney_Evans_(filmmaker)
1008,Designy Living,1994,https://en.wikipedia.org/wiki/Vaginal_Davis
1009,"Deantoni co-wrote the music for the song ""Party In My Pants"" with Doron Braunshtein A/K/A Apollo Braun. The song appears in the 2008's film Religulous, directed by Larry Charles.",2008,https://en.wikipedia.org/wiki/Deantoni_Parks
1010,Change of Mind,1969,https://en.wikipedia.org/wiki/Raymond_St._Jacques
1011,Mother of the River,1995,https://en.wikipedia.org/wiki/Zeinabu_irene_Davis
1012,Kiss It Up to God,2000,https://en.wikipedia.org/wiki/Seith_Mann
1013,Las Abuelas - Latina Grandmothers Explain the World and Other Stories of Faith,2005,https://en.wikipedia.org/wiki/Zeinabu_irene_Davis
1014,Queen Sugar,2017,https://en.wikipedia.org/wiki/Julie_Dash
1015,Bedtime Stories,2008,https://en.wikipedia.org/wiki/Aisha_Tyler
1016,Blaze Studios,2012,https://en.wikipedia.org/wiki/Darren_Grant
1017,^ 10 O'Clock News | [Nthabiseng Mabuza],0000,https://en.wikipedia.org/wiki/Safiya_Songhai
1018,Frank's Place,1987,https://en.wikipedia.org/wiki/Kevin_Rodney_Sullivan
1019,"^ Ryan, Maureen",2008,https://en.wikipedia.org/wiki/Ted_Lange
1020,Back to Neverland (Short),1989,https://en.wikipedia.org/wiki/Bruce_W._Smith
1021,Pariah,2007,https://en.wikipedia.org/wiki/Dee_Rees
1022,"^ ""Yoruba Richen"". John Simon Guggenheim Memorial Foundation. 2012.",2012,https://en.wikipedia.org/wiki/Yoruba_Richen
1023,The Negotiator,1998,https://en.wikipedia.org/wiki/F._Gary_Gray
1024,Action Jackson,1988,https://en.wikipedia.org/wiki/Bill_Duke
1025,Super Fly,1972,https://en.wikipedia.org/wiki/Gordon_Parks_Jr.
1026,Seven Seconds,2018,https://en.wikipedia.org/wiki/Victoria_Mahoney
1027,Where to Find God on Sunday,2000,https://en.wikipedia.org/wiki/Seith_Mann
1028,Fig,2011,https://en.wikipedia.org/wiki/Ryan_Coogler
1029,Man-Eater,2014,https://en.wikipedia.org/wiki/Darren_Grant
1030,Random Acts of Flyness,2018,https://en.wikipedia.org/wiki/Shaka_King
1031,Menace II Society,1993,https://en.wikipedia.org/wiki/Bill_Duke
1032,The Eugenist,2013,https://en.wikipedia.org/wiki/Tariq_Nasheed
1033,George Washington Carver,1959,https://en.wikipedia.org/wiki/Carlton_Moss
1034,Exotic Dancers of Houston,2012,https://en.wikipedia.org/wiki/Greg_Carter_(filmmaker)
1035,"^ a b ""The Carrier"". www.thecarrierfilm.com. Retrieved 2017-03-04.",2017,https://en.wikipedia.org/wiki/Maggie_Betts
1036,B.A.P.S.,1997,https://en.wikipedia.org/wiki/Troy_Byer
1037,My Marlton Square,2009,https://en.wikipedia.org/wiki/Julie_Dash
1038,"^ a b c McCluskey, Audrey",2005,https://en.wikipedia.org/wiki/Shola_Lynch
1039,Home Brew,1920,https://en.wikipedia.org/wiki/Richard_D._Maurice
1040,"""So What the Fuss""",2006 - MVPA Awards - R&B Video of the Year - Stevie Wonder,https://en.wikipedia.org/wiki/Paul_Hunter_(director)
1041,All Rise,2019,https://en.wikipedia.org/wiki/Anthony_Hemingway
1042,NAACP Theater Awards,2005,https://en.wikipedia.org/wiki/Henry_E._Taylor_III
1043,"^ ""Film Review: They All Must Die!",1998,https://en.wikipedia.org/wiki/Sean_Weathers
1044,Ice Fishing,1999,https://en.wikipedia.org/wiki/Angela_Robinson_(filmmaker)
1045,That Darn Cat,1997,https://en.wikipedia.org/wiki/Doug_E._Doug
1046,The Ministers,2009,https://en.wikipedia.org/wiki/Franc_Reyes_(film_director)
1047,2 Fast 2 Furious,2003,https://en.wikipedia.org/wiki/John_Singleton
1048,Jungle Fever,1991,https://en.wikipedia.org/wiki/Spike_Lee
1049,"^ ""Boots Riley on How His Hit Movie ""Sorry to Bother You"" Slams Capitalism & Offers Solutions"". DemocracyNow!. July 17, 2018. Retrieved July 26, 2018.",2018,https://en.wikipedia.org/wiki/Boots_Riley
1050,Vampire's Kiss,1988,https://en.wikipedia.org/wiki/Kasi_Lemmons
1051,Scrubs,2009-2010,https://en.wikipedia.org/wiki/Prentice_Penny
1052,Cougar Town,2009,https://en.wikipedia.org/wiki/Henry_E._Taylor_III
1053,Parade Tour,1986,https://en.wikipedia.org/wiki/Prince_(musician)
1054,I Sabered Maul in the Face,2015,https://en.wikipedia.org/wiki/Adam_Davenport
1055,"^ ""Q&A with Shola Lynch | C-SPAN.org"".",0000,https://en.wikipedia.org/wiki/Shola_Lynch
1056,Upscale with Prentice Penny,2017,https://en.wikipedia.org/wiki/Prentice_Penny
1057,Stargate,1994,https://en.wikipedia.org/wiki/Kevin_Grevioux
1058,"^ Rainey, James",2016,https://en.wikipedia.org/wiki/Solomon_Sir_Jones
1059,Pretty Perfect,2014,https://en.wikipedia.org/wiki/Greg_Carter_(filmmaker)
1060,^ Saul Austerlitz,2010,https://en.wikipedia.org/wiki/Tyler_Perry
1061,King Richard,2021,https://en.wikipedia.org/wiki/Reinaldo_Marcus_Green
1062,Mutiny,1999,https://en.wikipedia.org/wiki/Tanya_Wright
1063,Momentum: A Conversation with Black Women on Achieving Graduate Degrees,2010,https://en.wikipedia.org/wiki/Zeinabu_irene_Davis
1064,Bruce Bruce Live,2003,https://en.wikipedia.org/wiki/Leslie_Small
1065,Rip the Runway,2011,https://en.wikipedia.org/wiki/Chris_Robinson_(director)
1066,Station 19,0000,https://en.wikipedia.org/wiki/Paris_Barclay
1067,Ride Along,2014,https://en.wikipedia.org/wiki/Tim_Story
1068,No Lye: An American Beauty Story,2019,https://en.wikipedia.org/wiki/Bayer_Mack
1069,"^ Who Is Chris Stokes. ChrisStokesLife.com. Chrisstokeslife.com Retrieved July 3rd, 2014.",2014,https://en.wikipedia.org/wiki/Chris_Stokes_(filmmaker)
1070,Do Not Disturb,2008,https://en.wikipedia.org/wiki/Prentice_Penny
1071,Water Ritual 1: An Urban Rite of Purification,1979,https://en.wikipedia.org/wiki/Ben_Caldwell_(filmmaker)
1072,The Black Girl Dies Last,2009,https://en.wikipedia.org/wiki/Nia_DaCosta
1073,2020 Texas Gladiators,1983,https://en.wikipedia.org/wiki/Geretta_Geretta
1074,The Equalizer,2014,https://en.wikipedia.org/wiki/Antoine_Fuqua
1075,"Never Scared,",2004,https://en.wikipedia.org/wiki/Chris_Rock
1076,"^ Hindes, Andrew",1996,https://en.wikipedia.org/wiki/Kim_Bass
1077,Scenes for the Soul,1995,https://en.wikipedia.org/wiki/George_Tillman_Jr.
1078,Little Woods,2018,https://en.wikipedia.org/wiki/Nia_DaCosta
1079,"^ ""Beti Ellerson"". WMM. Retrieved 3 October 2020.",2020,https://en.wikipedia.org/wiki/Beti_Ellerson
1080,NYPD Blue,2000,https://en.wikipedia.org/wiki/Damien_Dante_Wayans
1081,America Becoming,1991,https://en.wikipedia.org/wiki/Charles_Burnett_(director)
1082,Alpha,2018,https://en.wikipedia.org/wiki/Hughes_brothers
1083,"Power, Privilege & Justice",2003,https://en.wikipedia.org/wiki/Roger_Ross_Williams
1084,To Sleep with Anger,1990,https://en.wikipedia.org/wiki/Charles_Burnett_(director)
1085,Boomerang,1992,https://en.wikipedia.org/wiki/Reginald_Hudlin
1086,The Babymakers,2010,https://en.wikipedia.org/wiki/Aisha_Tyler
1087,Peep World,2010,https://en.wikipedia.org/wiki/Deborah_Pratt
1088,Nothing as It Seems,2016,https://en.wikipedia.org/wiki/William_Crain_(filmmaker)
1089,Friday,1995,https://en.wikipedia.org/wiki/F._Gary_Gray
1090,"^ a b Weathersbee, Avis",2012,https://en.wikipedia.org/wiki/Kim_Bass
1091,Men in Black II,2002,https://en.wikipedia.org/wiki/Kevin_Grevioux
1092,Star Trek II: The Wrath of Khan,1982,https://en.wikipedia.org/wiki/Kevin_Rodney_Sullivan
1093,Brothers of the Borderland,2004,https://en.wikipedia.org/wiki/Julie_Dash
1094,The Cosby Show,1986,https://en.wikipedia.org/wiki/Tanya_Wright
1095,Clockers,1995,https://en.wikipedia.org/wiki/Malcolm_D._Lee
1096,"^ a b c ""About"". Robert Townsend. Archived from the original on 2011-07-14.",2011,https://en.wikipedia.org/wiki/Robert_Townsend_(actor)
1097,"^ By. ""Pianist plays Kenosha"".",0000,https://en.wikipedia.org/wiki/Nina_Gamble_Kennedy
1098,Hip-Hop: Beyond Beats and Rhymes,0000,https://en.wikipedia.org/wiki/Byron_Hurt
1099,East of Hope Street,1998,https://en.wikipedia.org/wiki/Tim_Russ
1100,The Measure of a Man: A Spiritual Autobiography,2000,https://en.wikipedia.org/wiki/Sidney_Poitier
1101,Killer of Sheep,1978,https://en.wikipedia.org/wiki/Charles_Burnett_(director)
1102,"I, Vaginal",1988,https://en.wikipedia.org/wiki/Vaginal_Davis
1103,The Other Brother,2002,https://en.wikipedia.org/wiki/M._E._Holland
1104,Safety,2020,https://en.wikipedia.org/wiki/Reginald_Hudlin
1105,The Magnificent Seven,2016,https://en.wikipedia.org/wiki/Antoine_Fuqua
1106,Puerto Rico: A Right to Choose,1994,https://en.wikipedia.org/wiki/Stanley_Nelson_Jr.
1107,"^ ""Breaking down the color barrier. Producer Topper Carew uses TV to help shape values"". The Christian Science Monitor. 2 February 1988.",1988,https://en.wikipedia.org/wiki/Topper_Carew
1108,"Nominated, ""Best Director""",0000,https://en.wikipedia.org/wiki/Kent_Faulcon
1109,"^ ""Sean Weathers' filmography"". IMDb. Retrieved July 6, 2015.",2015,https://en.wikipedia.org/wiki/Sean_Weathers
1110,Happy Days,1979,https://en.wikipedia.org/wiki/Deborah_Pratt
1111,Top Boy,2019,https://en.wikipedia.org/wiki/Reinaldo_Marcus_Green
1112,Speed,1994,https://en.wikipedia.org/wiki/Kevin_Grevioux
1113,"^ ""Texas Birth Index, 1903-1997",1903,https://en.wikipedia.org/wiki/Justin_Simien
1114,August 28: A Day in the Life of a People,2016,https://en.wikipedia.org/wiki/Ava_DuVernay
1115,The Final Project,2016,https://en.wikipedia.org/wiki/Taylor_Ri%27chard
1116,Nights in Rodanthe (2008),Lackawanna Blues (2005),https://en.wikipedia.org/wiki/George_C._Wolfe
1117,Empire,2017-2020,https://en.wikipedia.org/wiki/Dianne_Houston
1118,Love and a Bullet,2002,https://en.wikipedia.org/wiki/Ben_Ramsey_(filmmaker)
1119,The Meddler,2015,https://en.wikipedia.org/wiki/Jerrod_Carmichael
1120,"^ ""Sean Weathers"". Indie Horror Films. May 15, 2012. Retrieved October 12, 2015.",2012,https://en.wikipedia.org/wiki/Sean_Weathers
1121,Benny's Place,1982,https://en.wikipedia.org/wiki/Michael_Schultz
1122,"^ a b Brownlee, Andrea Barnwell; Oliver, Valerie Cassel",2008,https://en.wikipedia.org/wiki/Carroll_Parrott_Blue
1123,BlacKkKlansman (2018),Films produced,https://en.wikipedia.org/wiki/Jordan_Peele
1124,Smithereens,1982,https://en.wikipedia.org/wiki/Geretta_Geretta
1125,Coming to America,1988,https://en.wikipedia.org/wiki/Vondie_Curtis-Hall
1126,Live Nude Girls,1995,https://en.wikipedia.org/wiki/Vaginal_Davis
1127,"Lorraine Klassen Tribute South African Music & Miriam Makeba: Live at SOB's, Director 1991 Music Video",1991,https://en.wikipedia.org/wiki/Leslie_Harris_(director)
1128,Bébé's Kids,1992,https://en.wikipedia.org/wiki/Bruce_W._Smith
1129,Da 5 Bloods,2020,https://en.wikipedia.org/wiki/Kevin_Willmott
1130,Blood Count,0000,https://en.wikipedia.org/wiki/Peter_Ramsey
1131,Olympus Has Fallen,2013,https://en.wikipedia.org/wiki/Antoine_Fuqua
1132,2001: A Space Travesty,2001,https://en.wikipedia.org/wiki/Pierre_Edwards
1133,Black Panther,2018,https://en.wikipedia.org/wiki/Ryan_Coogler
1134,One of Us Tripped,1997,https://en.wikipedia.org/wiki/Tim_Story
1135,For da Love of Money,2002,https://en.wikipedia.org/wiki/Pierre_Edwards
1136,Girl 6,1996,https://en.wikipedia.org/wiki/Malcolm_D._Lee
1137,The House Next Door: Meet the Blacks 2,2021,https://en.wikipedia.org/wiki/Deon_Taylor
1138,Brooklyn Nine-Nine,2013-2015,https://en.wikipedia.org/wiki/Prentice_Penny
1139,"Unmitigated Truth: Life, a Lavatory, Loves, and Ladies",2009,https://en.wikipedia.org/wiki/Melvin_Van_Peebles
1140,Menace II Society,1993,https://en.wikipedia.org/wiki/Charles_S._Dutton
1141,Yellow Tape,2015,https://en.wikipedia.org/wiki/Charles_Lane_(filmmaker)
1142,"^ ""Townsend, Robert",1957,https://en.wikipedia.org/wiki/Robert_Townsend_(actor)
1143,The Brute,1920,https://en.wikipedia.org/wiki/Oscar_Micheaux
1144,VH1 Storytellers,2010,https://en.wikipedia.org/wiki/Kanye_West
1145,Always Outnumbered,1998,https://en.wikipedia.org/wiki/Bill_Duke
1146,Precious,2009,https://en.wikipedia.org/wiki/Lee_Daniels
1147,Love & Other Four Letter Words,2007,https://en.wikipedia.org/wiki/M._E._Holland
1148,The Other Newest One,2001,https://en.wikipedia.org/wiki/Vaginal_Davis
1149,The Day the Series Stopped[55],2014,https://en.wikipedia.org/wiki/Ryan_Coogler
1150,American Pimp,1999,https://en.wikipedia.org/wiki/Hughes_brothers
1151,Celeste,2014,https://en.wikipedia.org/wiki/Nia_DaCosta
1152,"^ Tim Reid profile, Museum of Broadcast Communications website; accessed January 11, 2014.",2014,https://en.wikipedia.org/wiki/Tim_Reid
1153,Shaft,2000,https://en.wikipedia.org/wiki/John_Singleton
1154,"Played drums for two songs on the 2017 album Drunk, by Thundercat. ""Jethro"" & ""Where I'm Going""",2017,https://en.wikipedia.org/wiki/Deantoni_Parks
1155,The People v. O. J. Simpson: American Crime Story,2016,https://en.wikipedia.org/wiki/Joe_Robert_Cole
1156,"^ Haithman, Diane",1994,https://en.wikipedia.org/wiki/Charles_Randolph-Wright
1157,"^ a b c ""Birth date and residence search results for Colin Anthony",2019,https://en.wikipedia.org/wiki/Topper_Carew
1158,Four Brothers,2005,https://en.wikipedia.org/wiki/John_Singleton
1159,"^ ""Dreamgirls - Broadway Musical - Original | IDBD"". Archived from the original on 2018-09-16.",2018,https://en.wikipedia.org/wiki/Charles_Randolph-Wright
1160,Delta Children: Future of the Blues,2008,https://en.wikipedia.org/wiki/Zeinabu_irene_Davis
1161,High Maintenance,2016,https://en.wikipedia.org/wiki/Shaka_King
1162,"Beverly Hills, 90210",1994,https://en.wikipedia.org/wiki/Tanya_Wright
1163,"^ Hetrick, Adam",2013,https://en.wikipedia.org/wiki/Charles_Randolph-Wright
1164,Fire with Fire,1986,https://en.wikipedia.org/wiki/Tim_Russ
1165,"^ Fullerlove, Vivian",2016,https://en.wikipedia.org/wiki/Tricia_Woodgett
1166,Power Book II: Ghost,2020,https://en.wikipedia.org/wiki/Anthony_Hemingway
1167,"^ a b c d Houston, Shannon M.",2016,https://en.wikipedia.org/wiki/Dawn_Porter_(filmmaker)
1168,The Wayans Bros.,1996,https://en.wikipedia.org/wiki/Tanya_Wright
1169,Lee Daniels' The Butler,2013,https://en.wikipedia.org/wiki/Lee_Daniels
1170,Oscar nomination,1992,https://en.wikipedia.org/wiki/Bill_Miles
1171,Amber Lake,2011,https://en.wikipedia.org/wiki/Joe_Robert_Cole
1172,Medea,1973,https://en.wikipedia.org/wiki/Ben_Caldwell_(filmmaker)
1173,"^ ""Shola Lynch Chooses Texas"". The New York Times. 6 April 1987. Retrieved 28 March 2018.",1987,https://en.wikipedia.org/wiki/Shola_Lynch
1174,John Semper's Crypt of Creeporia,0000,https://en.wikipedia.org/wiki/John_Semper
1175,Living Single,1995,https://en.wikipedia.org/wiki/Tanya_Wright
1176,Night Eyes 2,1992,https://en.wikipedia.org/wiki/Tim_Russ
1177,The Old Guard,2020,https://en.wikipedia.org/wiki/Gina_Prince-Bythewood
1178,A Good Day to Be Black and Sexy,2008,https://en.wikipedia.org/wiki/Ben_Ramsey_(filmmaker)
1179,"My Sister, My Sister, Ray Aranha playwright",1974,https://en.wikipedia.org/wiki/Seret_Scott
1180,Eventual Salvation,2008,https://en.wikipedia.org/wiki/Dee_Rees
1181,Blacula,1972,https://en.wikipedia.org/wiki/William_Crain_(filmmaker)
1182,A Doll's House,1987,https://en.wikipedia.org/wiki/Vaginal_Davis
1183,The Ladies Man,2000,https://en.wikipedia.org/wiki/Reginald_Hudlin
1184,Michael Genet and Rick Famuyiwa (2008),Doug Atchison (2007),https://en.wikipedia.org/wiki/Joe_Robert_Cole
1185,The Kinsey 3,1998,https://en.wikipedia.org/wiki/Angela_Robinson_(filmmaker)
1186,Major Payne,1995,https://en.wikipedia.org/wiki/Damon_Wayans
1187,"^ ""With East Village exhibition, the art of Jean-Michel Basquiat comes home"". PBS NewsHour. May 6, 2019. Retrieved August 9, 2020.{{cite web}}:  CS1 maint: url-status",2019,https://en.wikipedia.org/wiki/Michael_Holman_(filmmaker)
1188,Loose Change,1978,https://en.wikipedia.org/wiki/Carl_Franklin
1189,A Raisin in the Sun,1961,https://en.wikipedia.org/wiki/Ivan_Dixon
1190,My Girlfriend's Back,2010,https://en.wikipedia.org/wiki/M._E._Holland
1191,Secret Son,2002,https://en.wikipedia.org/wiki/Roger_Ross_Williams
1192,Super Sweet 16: The Movie,2007,https://en.wikipedia.org/wiki/Neema_Barnette
1193,Gimme a Break!,1983,https://en.wikipedia.org/wiki/Oz_Scott
1194,Resting Place,1986,https://en.wikipedia.org/wiki/Richard_Brooks_(actor)
1195,Never Die Alone,2004,https://en.wikipedia.org/wiki/Aisha_Tyler
1196,Clockers,1995,https://en.wikipedia.org/wiki/M._E._Holland
1197,Why Stop Now,2012,https://en.wikipedia.org/wiki/Tanya_Wright
1198,William Crain at IMDb,0000,https://en.wikipedia.org/wiki/William_Crain_(filmmaker)
