,Movie_ID,Title,Person_ID,Name
2416,8801126,Prince of Cats,0000490,Spike Lee
2417,27166391,Capital One: NCAA - Halftime at Home,0000490,Spike Lee
2418,20722724,Nike: Seen It All,0000490,Spike Lee
2419,14324128,NYC Epicenters 9/11-2021½,0000490,Spike Lee
2420,11874226,David Byrne's American Utopia,0000490,Spike Lee
2421,15184884,Michael Jackson: They Don't Care About Us,0000490,Spike Lee
2422,9777644,Da 5 Bloods,0000490,Spike Lee
2423,12434962,"3 Brothers: Radio Raheem, Eric Garner and George Floyd",0000490,Spike Lee
2424,12286394,New York New York,0000490,Spike Lee
2425,3713588,She's Gotta Have It,0000490,Spike Lee
2426,9903366,Coach: Words Matter,0000490,Spike Lee
2427,11767710,Impact,0000490,Spike Lee
2428,10880430,The Killers: Land of the Free,0000490,Spike Lee
2429,7349662,BlacKkKlansman,0000490,Spike Lee
2430,7768846,Pass Over,0000490,Spike Lee
2431,6624312,Rodney King,0000490,Spike Lee
2432,6748156,"Brave, Visions for Moncler",0000490,Spike Lee
2433,4717624,Spike Lee's Lil Joints,0000490,Spike Lee
2434,10268666,Wake Up,0000490,Spike Lee
2435,5275844,Michael Jackson's Journey from Motown to Off the Wall,0000490,Spike Lee
2436,5197684,Kevon Carter: We Gotta Do Better,0000490,Spike Lee
2437,4594834,Chi-Raq,0000490,Spike Lee
2438,4507428,NBA 2K16,0000490,Spike Lee
2439,15185990,Andra Day: Forever Mine,0000490,Spike Lee
2440,3856838,Go Brasil Go!,0000490,Spike Lee
2441,4236334,Mo'ne Davis: I Throw Like a Girl,0000490,Spike Lee
2442,3741146,Jerrod Carmichael: Love at the Store,0000490,Spike Lee
2443,3742040,Katt Williams: Priceless: Afterlife,0000490,Spike Lee
2444,3104930,Da Sweet Blood of Jesus,0000490,Spike Lee
2445,8411384,Kelly Rowland: The Game,0000490,Spike Lee
2446,3824048,Amex Unstaged Pharrell Williams Live at the Apollo,0000490,Spike Lee
2447,6793652,Eminem Feat. Nate Ruess: Headlights,0000490,Spike Lee
2448,8810022,Seu Jorge: Arena Brasileira,0000490,Spike Lee
2449,1321511,Oldboy,0000490,Spike Lee
2450,2220642,Bad 25,0000490,Spike Lee
2451,1989593,Red Hook Summer,0000490,Spike Lee
2452,1974558,Da Brick,0000490,Spike Lee
2453,1587373,If God Is Willing and da Creek Don't Rise,0000490,Spike Lee
2454,6677454,Michael Jackson: This Is It,0000490,Spike Lee
2455,1261843,Kobe Doin' Work,0000490,Spike Lee
2456,3457144,Passing Strange,0000490,Spike Lee
2457,0159876,Great Performances,0000490,Spike Lee
2458,1046997,Miracle at St. Anna,0000490,Spike Lee
2459,0945498,M.O.N.Y.,0000490,Spike Lee
2460,1029333,Lovers & Haters,0000490,Spike Lee
2461,0805666,Shark,0000490,Spike Lee
2462,0783612,When the Levees Broke: A Requiem in Four Acts,0000490,Spike Lee
2463,0454848,Inside Man,0000490,Spike Lee
2464,0411098,All the Invisible Children,0000490,Spike Lee
2465,0469926,Jesus Children of America,0000490,Spike Lee
2466,0414751,Miracle's Boys,0000490,Spike Lee
2467,0373280,Sucker Free City,0000490,Spike Lee
2468,0384533,She Hate Me,0000490,Spike Lee
2469,0307901,25th Hour,0000490,Spike Lee
2470,0304808,Ten Minutes Older: The Trumpet,0000490,Spike Lee
2471,26673050,We Wuz Robbed,0000490,Spike Lee
2472,0309735,Jim Brown: All American,0000490,Spike Lee
2473,0361461,Come Rain or Come Shine,0000490,Spike Lee
2474,0298810,The Concert for New York City,0000490,Spike Lee
2475,0278490,A Huey P. Newton Story,0000490,Spike Lee
2476,0308540,The Making of 'Bamboozled',0000490,Spike Lee
2477,12929254,Mau Maus: Blak Iz Blak,0000490,Spike Lee
2478,3225442,Un matin partout dans le monde,0000490,Spike Lee
2479,0215545,Bamboozled,0000490,Spike Lee
2480,0236388,The Original Kings of Comedy,0000490,Spike Lee
2481,0471077,"And Ya Don't Stop: Hip Hop's Greatest Videos, Vol. 1",0000490,Spike Lee
2482,0272776,Pavarotti & Friends 99 for Guatemala and Kosovo,0000490,Spike Lee
2483,0162677,Summer of Sam,0000490,Spike Lee
2484,15186018,Public Enemy Feat. Stephen Stills: He Got Game,0000490,Spike Lee
2485,0174666,John Leguizamo: Freak,0000490,Spike Lee
2486,0124718,He Got Game,0000490,Spike Lee
2487,0168070,Michael Jackson: HIStory on Film - Volume II,0000490,Spike Lee
2488,0118540,4 Little Girls,0000490,Spike Lee
2489,0116404,Get on the Bus,0000490,Spike Lee
2490,6676750,"Michael Jackson: They Don't Care About Us, Prison Version",0000490,Spike Lee
2491,6664122,Michael Jackson: They Don't Care About Us,0000490,Spike Lee
2492,0116414,Girl 6,0000490,Spike Lee
2493,15185972,Bruce Hornsby: Swing Street,0000490,Spike Lee
2494,15186424,Chaka Khan & Bruce Hornsby: Love Me Still,0000490,Spike Lee
2495,0290369,Real Sports with Bryant Gumbel,0000490,Spike Lee
2496,0113718,Lumière and Company,0000490,Spike Lee
2497,0112688,Clockers,0000490,Spike Lee
2498,14050176,Crooklyn Dodgers: Return of the Crooklyn Dodgers,0000490,Spike Lee
2499,15186724,M.C.A.T: Oh! My Precious!,0000490,Spike Lee
2500,15184984,Buckshot LeFonque: Breakfast @ Denny's,0000490,Spike Lee
2501,15186702,Marc Dorsey: People Make the World Go Around,0000490,Spike Lee
2502,0109504,Crooklyn,0000490,Spike Lee
2503,10098918,Crooklyn Dodgers: Crooklyn,0000490,Spike Lee
2504,15185912,Bruce Hornsby: Talk of the Town,0000490,Spike Lee
2505,15185776,Eros Ramazzotti: Cose della vita,0000490,Spike Lee
2506,15186414,Guru Feat. Donald Byrd: Loungin',0000490,Spike Lee
2507,7061000,Arrested Development: Revolution,0000490,Spike Lee
2508,7100410,Naughty by Nature: Hip Hop Hooray,0000490,Spike Lee
2509,15186636,Lonette McKee: Watch the Birds,0000490,Spike Lee
2510,15186432,Stevie Wonder: Make Sure You're Sure,0000490,Spike Lee
2511,0104797,Malcolm X,0000490,Spike Lee
2512,15185830,Prince and the New Power Generation: Money Don't Matter 2 Night,0000490,Spike Lee
2513,15185846,Prince and the New Power Generation: Money Don't Matter 2 Night,0000490,Spike Lee
2514,17519920,Beating Heart by State of Art,0000490,Spike Lee
2515,8718072,Fishbone: Sunless Saturday,0000490,Spike Lee
2516,15185888,State of Art: Laughing at the Years,0000490,Spike Lee
2517,15185882,State of Art: Understanding,0000490,Spike Lee
2518,15186196,Stevie Wonder: Gotta Have You,0000490,Spike Lee
2519,15186408,Stevie Wonder: Jungle Fever,0000490,Spike Lee
2520,15186168,The Homeboy Project: Do Your Dance,0000490,Spike Lee
2521,0102175,Jungle Fever,0000490,Spike Lee
2522,15186210,Cynda Williams: Harlem Blues,0000490,Spike Lee
2523,15186404,Gang Starr: Jazz Thing,0000490,Spike Lee
2524,0100168,Mo' Better Blues,0000490,Spike Lee
2525,8731146,Tracy Chapman: Born to Fight,0000490,Spike Lee
2526,15186186,Perri: Feel So Good,0000490,Spike Lee
2527,4118430,Public Enemy: Fight the Power,0000490,Spike Lee
2528,0097216,Do the Right Thing,0000490,Spike Lee
2529,8316204,Experience Unlimited: Buck Wild,0000490,Spike Lee
2530,15186396,Keith John: I Can Only Be Me,0000490,Spike Lee
2531,15186146,Phyllis Hyman: Be One,0000490,Spike Lee
2532,15186692,Steel Pulse: Reachin Out,0000490,Spike Lee
2533,15186128,The Rays: Be Alone Tonight,0000490,Spike Lee
2534,8198186,Experience Unlimited: Da Butt,0000490,Spike Lee
2535,0096054,School Daze,0000490,Spike Lee
2536,10027864,Anita Baker: No One in the World,0000490,Spike Lee
2537,15186658,Branford Marsalis: Royal Gardens,0000490,Spike Lee
2538,2861356,Horn of Plenty,0000490,Spike Lee
2539,15186618,Miles Davis: Tutu,0000490,Spike Lee
2540,15186682,She's Gotta Have It: Nola,0000490,Spike Lee
2541,0091939,She's Gotta Have It,0000490,Spike Lee
2542,7290766,Grandmaster Melle Mel: White Lines,0000490,Spike Lee
2543,0085758,Joe's Bed-Stuy Barbershop: We Cut Heads,0000490,Spike Lee
2544,0209300,Sarah,0000490,Spike Lee
2545,0208687,The Answer,0000490,Spike Lee
2546,0209093,Last Hustle in Brooklyn,0000490,Spike Lee
2547,12193804,Whitney Houston: I Wanna Dance with Somebody,0501435,Kasi Lemmons
2548,10774460,Women of the Movement,0501435,Kasi Lemmons
2549,8771910,Self Made: Inspired by the Life of Madam C.J. Walker,0501435,Kasi Lemmons
2550,4648786,Harriet,0501435,Kasi Lemmons
2551,3322314,Luke Cage,0501435,Kasi Lemmons
2552,5093452,Shots Fired,0501435,Kasi Lemmons
2553,1425922,Black Nativity,0501435,Kasi Lemmons
2554,0796368,Talk to Me,0501435,Kasi Lemmons
2555,0182000,The Caveman's Valentine,0501435,Kasi Lemmons
2556,0119080,Eve's Bayou,0501435,Kasi Lemmons
2557,0268271,Dr. Hugo,0501435,Kasi Lemmons
2558,6591052,Cotton Club,0502497,Kenny Leon
2559,7180418,Relentless,0502497,Kenny Leon
2560,6128300,Dynasty,0502497,Kenny Leon
2561,9319770,4400,0502497,Kenny Leon
2562,10653784,Gossip Girl,0502497,Kenny Leon
2563,12624928,Colin in Black & White,0502497,Kenny Leon
2564,13942226,Robin Roberts Presents: Mahalia,0502497,Kenny Leon
2565,13972246,Amend: The Fight for America,0502497,Kenny Leon
2566,0159876,Great Performances,0502497,Kenny Leon
2567,9319680,Ambitions,0502497,Kenny Leon
2568,9664078,American Son,0502497,Kenny Leon
2569,5664684,Hairspray Live!,0502497,Kenny Leon
2570,4718770,The Wiz Live!,0502497,Kenny Leon
2571,3347518,In My Dreams,0502497,Kenny Leon
2572,2866296,The Watsons Go to Birmingham,0502497,Kenny Leon
2573,2328749,Steel Magnolias,0502497,Kenny Leon
2574,0972412,Private Practice,0502497,Kenny Leon
2575,0460644,Ghost Whisperer,0502497,Kenny Leon
2576,0808435,A Raisin in the Sun,0502497,Kenny Leon
2577,0277196,Nowhere Road,0502497,Kenny Leon
2578,18573724,So Help Me Todd,0503669,Ali LeRoi
2579,4057998,The Game,0503669,Ali LeRoi
2580,23196592,Lil Rel Howery: I said it. Y'all thinking it,0503669,Ali LeRoi
2581,15250710,Real Husbands of Hollywood,0503669,Ali LeRoi
2582,14556184,American Refugee,0503669,Ali LeRoi
2583,5363912,The Last O.G.,0503669,Ali LeRoi
2584,11547014,Turner & Hooch,0503669,Ali LeRoi
2585,8815382,The Obituary of Tunde Johnson,0503669,Ali LeRoi
2586,3520182,The Oversharer,0503669,Ali LeRoi
2587,3231022,Survivor's Remorse,0503669,Ali LeRoi
2588,1699763,Reed Between the Lines,0503669,Ali LeRoi
2589,5670582,"The Oversharer: Hemorrhoids, STD's and Peanut Butter",0503669,Ali LeRoi
2590,1544603,Are We There Yet?,0503669,Ali LeRoi
2591,0460637,Everybody Hates Chris,0503669,Ali LeRoi
2592,13699132,Supremes,2064480,Tina Mabry
2593,21342456,The Supremes at Earl's All-You-Can-Eat,2064480,Tina Mabry
2594,10774460,Women of the Movement,2064480,Tina Mabry
2595,7562112,Pose,2064480,Tina Mabry
2596,10473150,Grand Army,2064480,Tina Mabry
2597,7971476,The Politician,2064480,Tina Mabry
2598,7772618,Beast Mode,2064480,Tina Mabry
2599,7235466,9-1-1,2064480,Tina Mabry
2600,3589872,Black Jesus,2064480,Tina Mabry
2601,3281796,Power,2064480,Tina Mabry
2602,6466972,The Mayor,2064480,Tina Mabry
2603,5024912,Insecure,2064480,Tina Mabry
2604,1064899,Queen of the South,2064480,Tina Mabry
2605,5707802,Dear White People,2064480,Tina Mabry
2606,4419214,Queen Sugar,2064480,Tina Mabry
2607,6000818,An American Girl Story: Melody 1963 - Love Has to Win,2064480,Tina Mabry
2608,2071758,Futurestates,2064480,Tina Mabry
2609,1169834,Mississippi Damned,2064480,Tina Mabry
2610,0484410,Brooklyn's Bridge to Jordan,2064480,Tina Mabry
2611,9764152,Kill Them All,0537199,Victoria Mahoney
2612,14961624,The Old Guard 2,0537199,Victoria Mahoney
2613,9698544,Under the Bridge,0537199,Victoria Mahoney
2614,7255490,Dawn,0537199,Victoria Mahoney
2615,13361448,Night Sky,0537199,Victoria Mahoney
2616,7203552,The Morning Show,0537199,Victoria Mahoney
2617,6905686,Lovecraft Country,0537199,Victoria Mahoney
2618,11427980,United Airlines: Wing Walker,0537199,Victoria Mahoney
2619,9564862,The Red Line,0537199,Victoria Mahoney
2620,7186588,I Am the Night,0537199,Victoria Mahoney
2621,7335184,You,0537199,Victoria Mahoney
2622,6297682,Seven Seconds,0537199,Victoria Mahoney
2623,3281796,Power,0537199,Victoria Mahoney
2624,5640558,Claws,0537199,Victoria Mahoney
2625,5503718,Gypsy,0537199,Victoria Mahoney
2626,3488298,American Crime,0537199,Victoria Mahoney
2627,0413573,Grey's Anatomy,0537199,Victoria Mahoney
2628,4419214,Queen Sugar,0537199,Victoria Mahoney
2629,3231022,Survivor's Remorse,0537199,Victoria Mahoney
2630,1926875,The Conversation,0537199,Victoria Mahoney
2631,4060470,Bleach,0537199,Victoria Mahoney
2632,3387650,Searching,0537199,Victoria Mahoney
2633,3031278,Exhale,0537199,Victoria Mahoney
2634,2428862,Wracked,0537199,Victoria Mahoney
2635,1504508,Yelling to the Sky,0537199,Victoria Mahoney
2636,7955340,When Reagan Killed Roosevelt,0542960,Seith Mann
2637,11202914,King Shaka,0542960,Seith Mann
2638,14367168,Let the Right One In,0542960,Seith Mann
2639,11097374,Blindspotting,0542960,Seith Mann
2640,10308554,#Freerayshawn,0542960,Seith Mann
2641,1796960,Homeland,0542960,Seith Mann
2642,7817340,New Amsterdam,0542960,Seith Mann
2643,7826108,Raising Dion,0542960,Seith Mann
2644,2191671,Elementary,0542960,Seith Mann
2645,5774044,White Famous,0542960,Seith Mann
2646,6110624,The Breaks,0542960,Seith Mann
2647,2891574,Ballers,0542960,Seith Mann
2648,4630848,The Breaks,0542960,Seith Mann
2649,4756312,Veracity,0542960,Seith Mann
2650,1520211,The Walking Dead,0542960,Seith Mann
2651,1699748,Hell on Wheels,0542960,Seith Mann
2652,2183404,Rectify,0542960,Seith Mann
2653,1190689,Nurse Jackie,0542960,Seith Mann
2654,0904208,Californication,0542960,Seith Mann
2655,1842530,Unforgettable,0542960,Seith Mann
2656,1821681,Touch,0542960,Seith Mann
2657,1462059,Falling Skies,0542960,Seith Mann
2658,1771072,Common Law,0542960,Seith Mann
2659,1943524,The Finder,0542960,Seith Mann
2660,1797404,House of Lies,0542960,Seith Mann
2661,0773262,Dexter,0542960,Seith Mann
2662,1382367,Hawthorne,0542960,Seith Mann
2663,1578258,Detroit 1-8-7,0542960,Seith Mann
2664,1662979,My Generation,0542960,Seith Mann
2665,1235099,Lie to Me,0542960,Seith Mann
2666,1389371,Rubicon,0542960,Seith Mann
2667,1119644,Fringe,0542960,Seith Mann
2668,1388782,Melrose Place,0542960,Seith Mann
2669,1442435,Mercy,0542960,Seith Mann
2670,0758745,Friday Night Lights,0542960,Seith Mann
2671,0813715,Heroes,0542960,Seith Mann
2672,1229413,Hung,0542960,Seith Mann
2673,1232320,Harper's Island,0542960,Seith Mann
2674,0457229,Brotherhood,0542960,Seith Mann
2675,1178636,Crash,0542960,Seith Mann
2676,0387199,Entourage,0542960,Seith Mann
2677,1124373,Sons of Anarchy,0542960,Seith Mann
2678,0496343,The Riches,0542960,Seith Mann
2679,0805663,Jericho,0542960,Seith Mann
2680,0306414,The Wire,0542960,Seith Mann
2681,0805666,Shark,0542960,Seith Mann
2682,0805664,Men in Trees,0542960,Seith Mann
2683,0775374,Lincoln Heights,0542960,Seith Mann
2684,0368479,Cold Case,0542960,Seith Mann
2685,0413573,Grey's Anatomy,0542960,Seith Mann
2686,0343668,Five Deep Breaths,0542960,Seith Mann
2687,0912572,Apology,0542960,Seith Mann
2688,0234932,Twice as Nice,0544589,Jessie Maple
2689,0232951,Will,0544589,Jessie Maple
2690,10293938,Outer Banks,0552140,Darnell Martin
2691,7817340,New Amsterdam,0552140,Darnell Martin
2692,1532495,American Rust,0552140,Darnell Martin
2693,3673480,The Good Lord Bird,0552140,Darnell Martin
2694,10473150,Grand Army,0552140,Darnell Martin
2695,6599010,Big Dogs,0552140,Darnell Martin
2696,10327830,For Life,0552140,Darnell Martin
2697,10314462,Zoey's Extraordinary Playlist,0552140,Darnell Martin
2698,3501074,Madam Secretary,0552140,Darnell Martin
2699,9067020,The I-Land,0552140,Darnell Martin
2700,4889096,Strangers,0552140,Darnell Martin
2701,6130902,Lore,0552140,Darnell Martin
2702,2345481,Being Mary Jane,0552140,Darnell Martin
2703,5542294,APB,0552140,Darnell Martin
2704,2647544,Sleepy Hollow,0552140,Darnell Martin
2705,4474344,Blindspot,0552140,Darnell Martin
2706,4118466,Incorporated,0552140,Darnell Martin
2707,5174766,Beyond,0552140,Darnell Martin
2708,1520211,The Walking Dead,0552140,Darnell Martin
2709,2477230,The Night Shift,0552140,Darnell Martin
2710,1830617,Grimm,0552140,Darnell Martin
2711,1842530,Unforgettable,0552140,Darnell Martin
2712,2463302,Wish You Well,0552140,Darnell Martin
2713,1405406,The Vampire Diaries,0552140,Darnell Martin
2714,2261391,Chicago Fire,0552140,Darnell Martin
2715,2281241,Firelight,0552140,Darnell Martin
2716,1196946,The Mentalist,0552140,Darnell Martin
2717,1578258,Detroit 1-8-7,0552140,Darnell Martin
2718,1709157,The Lost Valentine,0552140,Darnell Martin
2719,1379722,Happy Town,0552140,Darnell Martin
2720,0275140,Law & Order: Criminal Intent,0552140,Darnell Martin
2721,0098844,Law & Order,0552140,Darnell Martin
2722,0397442,Gossip Girl,0552140,Darnell Martin
2723,1445201,Trauma,0552140,Darnell Martin
2724,1442435,Mercy,0552140,Darnell Martin
2725,0787490,Life on Mars,0552140,Darnell Martin
2726,1042877,Cadillac Records,0552140,Darnell Martin
2727,0772139,Masters of Science Fiction,0552140,Darnell Martin
2728,0771329,Kidnapped,0552140,Darnell Martin
2729,0756591,Saved,0552140,Darnell Martin
2730,0460677,South Beach,0552140,Darnell Martin
2731,0413573,Grey's Anatomy,0552140,Darnell Martin
2732,0406265,Their Eyes Were Watching God,0552140,Darnell Martin
2733,0248655,Soul Food,0552140,Darnell Martin
2734,0319987,Dragnet,0552140,Darnell Martin
2735,0203259,Law & Order: Special Victims Unit,0552140,Darnell Martin
2736,0216982,Prison Song,0552140,Darnell Martin
2737,0157245,Trinity,0552140,Darnell Martin
2738,0108757,ER,0552140,Darnell Martin
2739,0118421,Oz,0552140,Darnell Martin
2740,0106028,Homicide: Life on the Street,0552140,Darnell Martin
2741,0110091,I Like It Like That,0552140,Darnell Martin
2742,0181037,Suspect,0552140,Darnell Martin
2743,0323876,Samantha Fox: Just One Night,0552140,Darnell Martin
2744,8559532,The Changeling,2027419,Melina Matsoukas
2745,27384778,Levi's Precious Cargo the Greatest Story Ever Told Commercial,2027419,Melina Matsoukas
2746,5024912,Insecure,2027419,Melina Matsoukas
2747,14218188,Beats by Dre: You Love Me,2027419,Melina Matsoukas
2748,14494864,You Love Me,2027419,Melina Matsoukas
2749,13543958,Amazon: The Show Must Go On,2027419,Melina Matsoukas
2750,14500256,Nike: Better //Mamba Forever,2027419,Melina Matsoukas
2751,8722346,Queen & Slim,2027419,Melina Matsoukas
2752,7827556,Nike: Equality,2027419,Melina Matsoukas
2753,4635276,Master of None,2027419,Melina Matsoukas
2754,13034368,Stella McCartney: Pop,2027419,Melina Matsoukas
2755,5662106,Lemonade,2027419,Melina Matsoukas
2756,6334802,Beyoncé: Formation,2027419,Melina Matsoukas
2757,6821164,Jay-Z feat. Beyoncé: Part II,2027419,Melina Matsoukas
2758,4274874,Beyoncé: Pretty Hurts,2027419,Melina Matsoukas
2759,8117204,Wild Belle: Keep You,2027419,Melina Matsoukas
2760,8117200,No Doubt: Looking Hot,2027419,Melina Matsoukas
2761,8117184,Solange: Losing You,2027419,Melina Matsoukas
2762,6796652,Christina Aguilera: Your Body,2027419,Melina Matsoukas
2763,6738434,Rihanna: You Da One,2027419,Melina Matsoukas
2764,4664412,Rihanna Feat. Calvin Harris: We Found Love,2027419,Melina Matsoukas
2765,6833542,Jennifer Lopez Feat. Lil Wayne: I'm Into You,2027419,Melina Matsoukas
2766,6821438,Beyoncé: Move Your Body,2027419,Melina Matsoukas
2767,6738614,Rihanna: S&M,2027419,Melina Matsoukas
2768,8117174,Ciara: Gimmie Dat,2027419,Melina Matsoukas
2769,6738858,Rihanna Feat. Slash: Rockstar 101,2027419,Melina Matsoukas
2770,6821462,Beyoncé: Why Don't You Love Me,2027419,Melina Matsoukas
2771,6738902,Rihanna: Rude Boy,2027419,Melina Matsoukas
2772,6821506,Alicia Keys Feat. Beyoncé: Put It in a Love Song,2027419,Melina Matsoukas
2773,7945204,Leona Lewis: I Will Be,2027419,Melina Matsoukas
2774,6738932,Rihanna Feat. Jeezy: Hard,2027419,Melina Matsoukas
2775,8117152,Robin Thicke: Sex Therapy,2027419,Melina Matsoukas
2776,8117170,Ne-Yo: Never Knew I Needed,2027419,Melina Matsoukas
2777,6871306,Whitney Houston: Million Dollar Bill,2027419,Melina Matsoukas
2778,6871302,Whitney Houston: I Look to You,2027419,Melina Matsoukas
2779,8117146,Ciara Feat. Missy Elliott: Work,2027419,Melina Matsoukas
2780,7568970,David Archuleta: Touch My Hand,2027419,Melina Matsoukas
2781,7513836,Lily Allen: Not Fair,2027419,Melina Matsoukas
2782,8117040,Electrik Red: So Good,2027419,Melina Matsoukas
2783,8116974,Anouk: Modern World,2027419,Melina Matsoukas
2784,7306742,Keri Hilson: Energy,2027419,Melina Matsoukas
2785,6821554,Beyoncé: Diva,2027419,Melina Matsoukas
2786,6804924,Katy Perry: Thinking of You,2027419,Melina Matsoukas
2787,7306708,Keri Hilson feat. Timbaland: Return the Favor,2027419,Melina Matsoukas
2788,8116990,Ciara Feat. T-Pain: Go Girl,2027419,Melina Matsoukas
2789,6743936,"Lady Gaga: Beautiful, Dirty, Rich",2027419,Melina Matsoukas
2790,7141522,Ashanti: Good Good,2027419,Melina Matsoukas
2791,6743950,Lady Gaga Feat. Colby O'Donis: Just Dance,2027419,Melina Matsoukas
2792,8116978,Ne-Yo: Closer,2027419,Melina Matsoukas
2793,6880850,Kylie Minogue: In My Arms,2027419,Melina Matsoukas
2794,6880802,Kylie Minogue: Wow,2027419,Melina Matsoukas
2795,8116980,Solange: I Decided,2027419,Melina Matsoukas
2796,6821604,Beyoncé: Green Light,2027419,Melina Matsoukas
2797,6821608,Beyoncé: Kitty Kat,2027419,Melina Matsoukas
2798,6821614,Beyoncé Feat. Jay Z: Upgrade U,2027419,Melina Matsoukas
2799,6656626,Leona Lewis: Bleeding Love,2027419,Melina Matsoukas
2800,6833618,Jennifer Lopez: Hold It Don't Drop It,2027419,Melina Matsoukas
2801,8057038,Snoop Dogg: Sensual Seduction,2027419,Melina Matsoukas
2802,8056988,Ne-Yo: Do You,2027419,Melina Matsoukas
2803,7597508,Eve Feat. Sean Paul: Give It to You,2027419,Melina Matsoukas
2804,8056992,Eve: Tambourine,2027419,Melina Matsoukas
2805,7769588,Mario: How Do I Breathe,2027419,Melina Matsoukas
2806,6821564,Beyoncé: Suga Mama,2027419,Melina Matsoukas
2807,8056986,Ne-Yo: Because of You,2027419,Melina Matsoukas
2808,8054508,Red Handed Feat. Paul Wall & Scooby: Dem Girls,2027419,Melina Matsoukas
2809,8054570,Lloyd Banks Feat. Keri Hilson: Help,2027419,Melina Matsoukas
2810,8054542,Shareefa: Cry No More,2027419,Melina Matsoukas
2811,8054564,Ying Yang Twins Feat. Wyclef Jean: Dangerous,2027419,Melina Matsoukas
2812,8054552,216: Hey Hey,2027419,Melina Matsoukas
2813,8054560,Ludacris Feat. Pharrell: Money Maker,2027419,Melina Matsoukas
2814,8054532,Shareefa Feat. Ludacris: Need a Boss,2027419,Melina Matsoukas
2815,8054522,Ali & Gipp Feat. Chocolate Tai: Go 'Head,2027419,Melina Matsoukas
2816,0135160,The Betrayal,0584778,Oscar Micheaux
2817,0139504,The Notorious Elinor Lee,0584778,Oscar Micheaux
2818,0031599,Lying Lips,0584778,Oscar Micheaux
2819,0135163,Birthright,0584778,Oscar Micheaux
2820,0028942,God's Step Children,0584778,Oscar Micheaux
2821,0031999,Swing!,0584778,Oscar Micheaux
2822,0135697,Underworld,0584778,Oscar Micheaux
2823,0026741,Murder in Harlem,0584778,Oscar Micheaux
2824,0027082,Temptation,0584778,Oscar Micheaux
2825,0139339,Harlem After Midnight,0584778,Oscar Micheaux
2826,1181469,Phantom of Kenwood,0584778,Oscar Micheaux
2827,0139071,Black Magic,0584778,Oscar Micheaux
2828,0022941,The Girl from Chicago,0584778,Oscar Micheaux
2829,0139639,Ten Minutes to Live,0584778,Oscar Micheaux
2830,0023655,Veiled Aristocrats,0584778,Oscar Micheaux
2831,0139144,The Darktown Revue,0584778,Oscar Micheaux
2832,0021844,The Exile,0584778,Oscar Micheaux
2833,0139169,Easy Street,0584778,Oscar Micheaux
2834,0020813,A Daughter of the Congo,0584778,Oscar Micheaux
2835,0139731,Wages of Sin,0584778,Oscar Micheaux
2836,0139736,When Men Betray,0584778,Oscar Micheaux
2837,0170673,Thirty Years Later,0584778,Oscar Micheaux
2838,0017708,The Broken Violin,0584778,Oscar Micheaux
2839,0330413,The House Behind the Cedars,0584778,Oscar Micheaux
2840,0018161,The Millionaire,0584778,Oscar Micheaux
2841,0135656,The Spider's Web,0584778,Oscar Micheaux
2842,0230099,The Conjure Woman,0584778,Oscar Micheaux
2843,0016785,The Devil's Disciple,0584778,Oscar Micheaux
2844,0016090,Marcus Garland,0584778,Oscar Micheaux
2845,0015634,Body and Soul,0584778,Oscar Micheaux
2846,0139621,A Son of Satan,0584778,Oscar Micheaux
2847,0014717,Birthright,0584778,Oscar Micheaux
2848,0014581,The Virgin of Seminole,0584778,Oscar Micheaux
2849,0013980,Deceit,0584778,Oscar Micheaux
2850,0139391,Uncle Jasper's Will,0584778,Oscar Micheaux
2851,0130644,The Dungeon,0584778,Oscar Micheaux
2852,0133825,The Gunsaulus Mystery,0584778,Oscar Micheaux
2853,0408883,The Hypocrite,0584778,Oscar Micheaux
2854,0139632,The Symbol of the Unconquered,0584778,Oscar Micheaux
2855,0015649,The Brute,0584778,Oscar Micheaux
2856,0011870,Within Our Gates,0584778,Oscar Micheaux
2857,0135452,The Homesteader,0584778,Oscar Micheaux
2858,0098844,Law & Order,0608575,Gilbert Moses
2859,0108787,Ghostwriter,0608575,Gilbert Moses
2860,0202179,ABC Afterschool Specials,0608575,Gilbert Moses
2861,0096701,Snoops,0608575,Gilbert Moses
2862,0320383,Runaway,0608575,Gilbert Moses
2863,0985040,CBS Schoolbreak Special,0608575,Gilbert Moses
2864,0091047,A Fight for Jenny,0608575,Gilbert Moses
2865,0077058,The Paper Chase,0608575,Gilbert Moses
2866,0236909,Maximum Security,0608575,Gilbert Moses
2867,0078569,Benson,0608575,Gilbert Moses
2868,0086678,Call to Glory,0608575,Gilbert Moses
2869,0053510,Insight,0608575,Gilbert Moses
2870,0273034,You Were There,0608575,Gilbert Moses
2871,0080258,"Palmerstown, U.S.A.",0608575,Gilbert Moses
2872,0079154,The Fish That Saved Pittsburgh,0608575,Gilbert Moses
2873,0076110,The Greatest Thing That Almost Happened,0608575,Gilbert Moses
2874,0075572,Roots,0608575,Gilbert Moses
2875,0072409,Willie Dynamite,0608575,Gilbert Moses
2876,0271516,Frederick Douglass: The House on Cedar Hill,0608926,Carlton Moss
2877,27012240,American Maroon,1821300,Tariq Nasheed
2878,14266534,Buck Breaking,1821300,Tariq Nasheed
2879,10698666,Hidden Colors 5: The Art of Black Warfare,1821300,Tariq Nasheed
2880,7510790,1804: The Hidden History of Haiti,1821300,Tariq Nasheed
